latitude,longitude
-37.6394,148.8039
-37.6499,148.8008
-37.4218,147.5102
-37.4256,147.5289
-37.2305,146.5103
-37.4331,147.5064
-37.4366,147.5239
-37.4292,147.5013
-37.4327,147.5184
-37.2324,146.5032
-37.2482,146.5167
-37.6777,148.6332
-37.6851,148.6138
-37.6882,148.6301
-37.5645,147.5296
-37.5684,147.5488
-37.6047,147.7289
-37.6678,148.0463
-37.6712,148.0634
-37.689,148.0952
-37.6998,148.0917
-37.5982,147.5183
-37.6018,147.5363
-37.613,147.5326
-37.6132,147.5448
-37.7188,149.0874
-37.6062,148.979
-37.5972,148.9769
-37.5507,149.2358
-37.5433,149.2223
-37.4709,149.6516
-37.4602,149.6608
-37.4831,149.4428
-37.4848,149.4315
-37.4865,149.4201
-37.4741,149.4407
-37.4758,149.4294
-37.4774,149.418
-37.4667,149.4323
-37.4684,149.4209
-37.4543,149.4528
-37.456,149.4415
-37.4577,149.4301
-37.4436,149.462
-37.4453,149.4507
-37.447,149.4393
-37.4486,149.428
-37.4128,149.6075
-37.4145,149.5962
-37.4162,149.5847
-37.4179,149.5734
-37.4229,149.5393
-37.4246,149.528
-37.4263,149.5167
-37.4279,149.5053
-37.4313,149.4826
-37.4329,149.4712
-37.4346,149.4599
-37.4363,149.4485
-37.438,149.4372
-37.4396,149.4258
-37.4072,149.5826
-37.4088,149.5712
-37.4105,149.5599
-37.4122,149.5485
-37.4139,149.5372
-37.4156,149.5259
-37.4172,149.5146
-37.4189,149.5032
-37.4206,149.4918
-37.4222,149.4805
-37.4239,149.4691
-37.4256,149.4578
-37.4273,149.4464
-37.4289,149.4351
-37.4015,149.5577
-37.4032,149.5463
-37.4048,149.535
-37.4065,149.5237
-37.4082,149.5124
-37.4099,149.5011
-37.4115,149.4897
-37.4132,149.4784
-37.4149,149.467
-37.4166,149.4557
-37.3941,149.5442
-37.3958,149.5329
-37.3975,149.5216
-37.3992,149.5103
-37.4008,149.499
-37.4025,149.4876
-37.4042,149.4763
-37.4059,149.4649
-37.3851,149.5421
-37.3868,149.5308
-37.3885,149.5195
-37.3901,149.5082
-37.3918,149.4968
-37.3935,149.4855
-37.3952,149.4741
-37.3968,149.4628
-37.3761,149.54
-37.3778,149.5287
-37.367,149.5379
-37.5055,148.5743
-37.5071,148.5629
-37.644,147.5417
-37.6376,147.547
-37.6392,147.5352
-37.4902,148.5651
-37.6284,147.5452
-37.6299,147.5332
-37.6037,147.516
-37.5945,147.5141
-37.4497,148.521
-37.4406,148.519
-37.4422,148.5076
-37.2758,148.716
-37.2593,148.7007
-37.1816,148.5954
-37.1857,148.4329
-37.1873,148.4214
-37.1889,148.41
-37.1905,148.3985
-37.1782,148.4195
-37.1798,148.4081
-37.1814,148.3967
-37.183,148.3853
-37.1692,148.4175
-37.1708,148.4061
-37.1723,148.3947
-37.1739,148.3833
-37.157,148.4383
-37.1585,148.427
-37.1601,148.4156
-37.1617,148.4041
-37.1633,148.3927
-37.1649,148.3813
-37.1883,148.2108
-37.1898,148.1994
-37.1522,148.4199
-37.1538,148.4085
-37.1554,148.397
-37.157,148.3856
-37.1585,148.3743
-37.1602,148.3627
-37.1806,148.2151
-37.1821,148.2039
-37.1837,148.1925
-37.1448,148.4063
-37.1463,148.3949
-37.1479,148.3836
-37.1495,148.3722
-37.1511,148.3606
-37.1715,148.2132
-37.173,148.202
-37.1825,148.1329
-37.1841,148.1213
-37.1389,148.3813
-37.1405,148.37
-37.1624,148.2113
-37.164,148.2
-37.1751,148.1193
-37.1766,148.108
-37.1361,148.3341
-37.1377,148.3227
-37.1549,148.1981
-37.1675,148.1062
-37.1271,148.3322
-37.1286,148.3208
-37.1302,148.3094
-37.1442,148.2074
-37.1599,148.0931
-37.118,148.3301
-37.1196,148.3188
-37.1211,148.3075
-37.1336,148.2167
-37.1352,148.2055
-37.1508,148.0912
-37.1523,148.0798
-37.109,148.328
-37.1105,148.3168
-37.1121,148.3055
-37.1136,148.2943
-37.123,148.2261
-37.1246,148.2148
-37.1261,148.2035
-37.1277,148.192
-37.1433,148.0779
-37.1634,147.9291
-37.0999,148.326
-37.1015,148.3148
-37.103,148.3036
-37.1046,148.2923
-37.1061,148.2809
-37.1326,148.0873
-37.1342,148.076
-37.1357,148.0647
-37.1527,147.9386
-37.1543,147.9271
-37.1558,147.9156
-37.0924,148.3128
-37.094,148.3017
-37.0955,148.2903
-37.1235,148.0854
-37.1251,148.0741
-37.1266,148.0627
-37.1436,147.9366
-37.1452,147.9252
-37.1467,147.9137
-37.0833,148.3109
-37.0849,148.2997
-37.0865,148.2883
-37.1129,148.0949
-37.1144,148.0835
-37.116,148.0721
-37.1175,148.0608
-37.1345,147.9346
-37.1361,147.9232
-37.1376,147.9118
-37.1391,147.9002
-37.2356,147.16
-37.0713,148.337
-37.076,148.3028
-37.0776,148.2915
-37.0792,148.2802
-37.1058,148.0869
-37.1307,147.9037
-37.2287,147.1646
-37.2303,147.1528
-37.2319,147.1406
-37.2334,147.1284
-37.0607,148.3461
-37.0622,148.335
-37.0638,148.3237
-37.067,148.3009
-37.0685,148.2896
-37.0701,148.2782
-37.0717,148.2668
-37.0733,148.2555
-37.0748,148.2442
-37.0967,148.085
-37.0983,148.0735
-37.1185,147.9247
-37.1201,147.9133
-37.2209,147.1512
-37.2225,147.1389
-37.2241,147.1265
-37.2304,147.0779
-37.232,147.0653
-37.2335,147.0537
-37.0516,148.3443
-37.0532,148.333
-37.0548,148.3217
-37.0563,148.3103
-37.0611,148.2763
-37.0626,148.2649
-37.0642,148.2536
-37.0657,148.2423
-37.0891,148.0718
-37.0907,148.0604
-37.111,147.9113
-37.1125,147.8997
-37.2132,147.1371
-37.2148,147.1248
-37.2163,147.1133
-37.2178,147.1014
-37.2211,147.0758
-37.2227,147.0635
-37.2242,147.0518
-37.2256,147.0406
-37.0441,148.3311
-37.0457,148.3197
-37.0473,148.3083
-37.0536,148.263
-37.0551,148.2516
-37.0567,148.2403
-37.0582,148.229
-37.0598,148.2177
-37.0785,148.0813
-37.08,148.0699
-37.0816,148.0585
-37.1082,147.8626
-37.2055,147.1229
-37.207,147.1115
-37.2085,147.0996
-37.2102,147.0866
-37.2118,147.0741
-37.2134,147.0619
-37.2149,147.0497
-37.2163,147.0385
-37.2179,147.0265
-37.0367,148.3177
-37.0382,148.3064
-37.0445,148.261
-37.0461,148.2496
-37.0476,148.2383
-37.0492,148.227
-37.0507,148.2157
-37.0695,148.079
-37.071,148.0676
-37.0725,148.0564
-37.0943,147.8956
-37.0959,147.884
-37.0975,147.8723
-37.0991,147.8607
-37.193,147.1458
-37.1962,147.1211
-37.1977,147.1094
-37.2009,147.0848
-37.2024,147.0727
-37.204,147.0603
-37.2056,147.0477
-37.2071,147.0363
-37.2085,147.0247
-37.0276,148.3157
-37.0292,148.3045
-37.0386,148.2364
-37.0401,148.2251
-37.0416,148.2139
-37.0432,148.2023
-37.0448,148.1908
-37.0619,148.0658
-37.0634,148.0546
-37.0883,147.8705
-37.1822,147.1558
-37.1915,147.0833
-37.193,147.0711
-37.1946,147.0586
-37.1963,147.0459
-37.1977,147.0345
-37.1992,147.0231
-37.2007,147.0106
-37.2606,146.5315
-37.2621,146.5187
-37.0326,148.2119
-37.0342,148.2005
-37.0357,148.189
-37.0389,148.1659
-37.0405,148.1545
-37.0482,148.0979
-37.0497,148.0865
-37.0513,148.0753
-37.1806,147.0941
-37.1821,147.0817
-37.1838,147.069
-37.1853,147.0566
-37.1869,147.0441
-37.1884,147.0325
-37.1898,147.0212
-37.1914,147.009
-37.248,146.5546
-37.2495,146.542
-37.2511,146.5291
-37.2527,146.5164
-37.2542,146.5042
-37.0283,148.1754
-37.0298,148.1639
-37.0314,148.1526
-37.0329,148.1414
-37.0392,148.0956
-37.0407,148.0843
-37.1346,147.3778
-37.1712,147.0923
-37.1728,147.08
-37.1744,147.0673
-37.176,147.0548
-37.1776,147.0424
-37.1791,147.0306
-37.1805,147.0192
-37.182,147.0074
-37.2385,146.5528
-37.2401,146.5399
-37.0207,148.162
-37.0223,148.1506
-37.0238,148.1393
-37.0254,148.1281
-37.0269,148.1168
-37.0285,148.1053
-37.0301,148.0938
-37.1055,147.5284
-37.1619,147.0906
-37.1635,147.0785
-37.1651,147.0658
-37.1666,147.0535
-37.1682,147.0409
-37.1698,147.0285
-37.1712,147.017
-37.1727,147.0055
-37.2274,146.5639
-37.229,146.5512
-37.2305,146.5388
-37.2349,146.5023
-37.0178,148.1149
-37.0194,148.1036
-37.0979,147.5148
-37.1526,147.089
-37.1542,147.0764
-37.1557,147.064
-37.1589,147.0388
-37.1604,147.0266
-37.1619,147.0151
-37.1634,147.0035
-37.1548,147.0324
-37.1564,147.0204
-37.1578,147.0089
-36.9807,148.2649
-37.1471,147.0184
-36.9716,148.263
-37.0712,147.5277
-37.0727,147.516
-37.1377,147.017
-37.1392,147.0047
-36.9626,148.2611
-37.0635,147.5143
-37.0651,147.5024
-37.0713,147.4552
-37.0744,147.4317
-37.0759,147.4201
-37.0959,147.2671
-37.0975,147.2545
-37.1283,147.0151
-37.1299,147.0028
-37.0543,147.5122
-37.0559,147.5005
-37.0636,147.4419
-37.0651,147.43
-37.0667,147.4182
-37.0682,147.4067
-37.0697,147.395
-37.0712,147.3833
-37.0866,147.2654
-37.0882,147.2529
-37.0898,147.2407
-37.119,147.0136
-37.1206,147.0011
-37.0452,147.5101
-37.0467,147.4984
-37.0483,147.4864
-37.0498,147.4747
-37.0513,147.4632
-37.0528,147.4517
-37.0543,147.4403
-37.0559,147.4283
-37.0575,147.4164
-37.059,147.4046
-37.0605,147.3929
-37.062,147.3813
-37.0636,147.3696
-37.0696,147.3228
-37.0757,147.2757
-37.0789,147.2516
-37.0805,147.239
-37.082,147.2274
-37.1048,147.0495
-37.1064,147.0372
-37.1097,147.0114
-37.1112,146.9995
-37.0391,147.4846
-37.0406,147.473
-37.0421,147.4616
-37.0436,147.45
-37.0451,147.4384
-37.0466,147.4267
-37.0482,147.4146
-37.0498,147.4028
-37.0513,147.3909
-37.0528,147.3794
-37.0543,147.3679
-37.0558,147.3561
-37.0619,147.3092
-37.0696,147.2498
-37.0712,147.2373
-37.0727,147.2257
-37.0742,147.2144
-37.0757,147.2022
-37.0924,147.0716
-37.094,147.0598
-37.0955,147.0476
-37.0971,147.0349
-37.0314,147.471
-37.0329,147.4596
-37.0344,147.448
-37.0359,147.4364
-37.0375,147.4247
-37.039,147.413
-37.0405,147.4012
-37.0436,147.3775
-37.0451,147.366
-37.0466,147.3543
-37.0542,147.2956
-37.0557,147.2839
-37.0604,147.2477
-37.0619,147.2355
-37.0634,147.224
-37.0649,147.2126
-37.068,147.1883
-37.0895,147.02
-37.0222,147.4692
-37.0237,147.4577
-37.0252,147.4458
-37.0267,147.4343
-37.0283,147.4226
-37.0298,147.411
-37.0374,147.352
-37.0389,147.3405
-37.0526,147.234
-37.0541,147.2223
-37.0588,147.1863
-37.0603,147.1744
-37.0693,147.1035
-37.0206,147.4089
-37.0297,147.3383
-37.0418,147.2446
-37.0433,147.2325
-37.0449,147.2206
-37.0464,147.209
-37.0494,147.1847
-37.051,147.1729
-37.0239,147.3306
-37.0377,147.225
-37.0392,147.2131
-37.0408,147.2011
-37.0424,147.189
-37.0439,147.1774
-36.9993,147.4454
-37.0008,147.4337
-37.0162,147.3171
-37.033,147.1876
-36.9901,147.4438
-36.9916,147.4322
-36.9931,147.4203
-36.9976,147.386
-37.0069,147.3156
-37.0085,147.3034
-36.9823,147.4306
-36.9839,147.4187
-36.9855,147.4067
-36.987,147.3952
-36.9885,147.3839
-36.99,147.3723
-36.9992,147.3019
-36.9746,147.4173
-36.9762,147.4053
-36.9793,147.3815
-36.9899,147.3003
-36.9915,147.2883
-36.9685,147.392
-36.9837,147.2748
-36.9608,147.3787
-36.9624,147.3664
-36.9745,147.2731
-36.9531,147.365
-36.9546,147.3533
-36.9561,147.3416
-36.9607,147.306
-36.9622,147.2944
-36.9638,147.2827
-36.9652,147.2713
-37.0066,146.9474
-36.9469,147.3401
-36.9499,147.3164
-36.9515,147.3044
-36.953,147.2923
-37.0004,146.9206
-37.0019,146.9089
-37.0034,146.897
-36.991,146.9189
-36.9925,146.9074
-36.994,146.8956
-36.9955,146.8836
-36.987,146.9131
-36.9885,146.9015
-36.99,146.8896
-36.9777,146.9113
-36.9791,146.8997
-36.9807,146.8877
-36.9823,146.875
-36.9683,146.9097
-36.9698,146.8981
-36.9713,146.886
-36.9729,146.8737
-36.9744,146.8614
-36.9605,146.8959
-36.962,146.8837
-36.9636,146.8714
-36.965,146.8598
-36.8033,148.0163
-36.8048,148.005
-36.8064,147.9936
-36.8079,147.9823
-36.9527,146.8815
-36.9543,146.8692
-36.9558,146.8574
-36.9573,146.8455
-36.7927,148.0256
-36.7942,148.0145
-36.7957,148.003
-36.7973,147.9916
-36.7988,147.9803
-36.8004,147.969
-36.8019,147.9575
-36.9434,146.8791
-36.945,146.867
-36.9464,146.8554
-36.9479,146.8436
-36.7836,148.0237
-36.7851,148.0125
-36.7867,148.0011
-36.7882,147.9897
-36.7897,147.9784
-36.7913,147.967
-36.7929,147.9554
-36.7944,147.9438
-36.9341,146.8771
-36.9356,146.8655
-36.9371,146.8535
-36.9386,146.8413
-36.9555,146.7068
-36.957,146.6944
-36.9586,146.6819
-36.776,148.0105
-36.7776,147.999
-36.7791,147.9877
-36.7807,147.9764
-36.7822,147.965
-36.7838,147.9534
-36.7854,147.9418
-36.9247,146.8753
-36.9262,146.8634
-36.9278,146.8511
-36.9293,146.8392
-36.9446,146.7169
-36.9461,146.7046
-36.9477,146.692
-36.9492,146.6798
-36.9507,146.6677
-36.767,148.0084
-36.7685,147.9969
-36.7701,147.9856
-36.7716,147.9743
-36.7732,147.9629
-36.7747,147.9512
-36.7763,147.9396
-36.7779,147.9281
-36.9154,146.8733
-36.9169,146.8614
-36.9184,146.849
-36.9199,146.8372
-36.9306,146.7513
-36.9322,146.739
-36.9337,146.7266
-36.9352,146.7146
-36.9367,146.7022
-36.9383,146.6898
-36.9398,146.6778
-36.9412,146.6659
-36.7579,148.0063
-36.7595,147.9949
-36.761,147.9836
-36.7625,147.9724
-36.7641,147.9609
-36.7657,147.9492
-36.7672,147.9377
-36.7703,147.9147
-36.9151,146.7993
-36.9197,146.7623
-36.9212,146.7498
-36.9227,146.7376
-36.9243,146.7247
-36.9258,146.7125
-36.9273,146.7002
-36.9288,146.6882
-36.9303,146.6762
-36.9318,146.6641
-36.9333,146.6523
-36.7492,148.0095
-36.7507,147.9981
-36.7538,147.9756
-36.7554,147.9642
-36.757,147.9525
-36.7586,147.941
-36.7601,147.9296
-36.7617,147.9182
-36.7633,147.9067
-36.7648,147.8953
-36.9104,146.7915
-36.9152,146.7546
-36.9167,146.7426
-36.9184,146.7296
-36.923,146.6928
-36.9245,146.6812
-36.926,146.6689
-36.9275,146.657
-36.7447,147.9736
-36.7463,147.9621
-36.7479,147.9506
-36.7495,147.9391
-36.751,147.9277
-36.7526,147.9164
-36.7542,147.9048
-36.7557,147.8935
-36.7572,147.8821
-36.9089,146.7281
-36.9105,146.7154
-36.9121,146.7029
-36.9136,146.6912
-36.9196,146.643
-36.7372,147.9603
-36.7388,147.9489
-36.7403,147.9373
-36.7419,147.9259
-36.7435,147.9144
-36.745,147.903
-36.7466,147.8916
-36.7482,147.8801
-36.7497,147.8686
-36.7512,147.8574
-36.9011,146.7137
-36.9027,146.7011
-36.9042,146.6893
-36.9087,146.6532
-36.9102,146.6411
-36.7281,147.9583
-36.7297,147.9469
-36.7313,147.9354
-36.7328,147.9239
-36.7344,147.9124
-36.7359,147.901
-36.7375,147.8896
-36.7391,147.8781
-36.7406,147.8667
-36.7421,147.8556
-36.7436,147.8445
-36.8932,146.6996
-36.8948,146.6872
-36.8978,146.6633
-36.8993,146.6514
-36.9008,146.6393
-36.7175,147.9677
-36.7191,147.9563
-36.7206,147.9449
-36.7222,147.9334
-36.7238,147.9219
-36.7253,147.9104
-36.7269,147.899
-36.7284,147.8876
-36.73,147.8762
-36.7315,147.8648
-36.733,147.8537
-36.7345,147.8425
-36.8854,146.6854
-36.8868,146.6736
-36.8884,146.6615
-36.7131,147.9314
-36.7147,147.9199
-36.7162,147.9084
-36.7178,147.8971
-36.7193,147.8856
-36.7209,147.8742
-36.7224,147.863
-36.7239,147.8518
-36.7056,147.9179
-36.7071,147.9065
-36.7087,147.8951
-36.7102,147.8836
-36.7118,147.8723
-36.7133,147.8611
-36.7148,147.8498
-36.6965,147.916
-36.698,147.9049
-36.7027,147.8703
-36.7042,147.8591
-36.6889,147.903
-36.6798,147.9011
-36.686,147.8555
-36.6875,147.844
-36.6721,147.9057
-36.6783,147.8603
-36.6799,147.8487
-36.6677,147.8697
-36.657,147.8792
-36.6586,147.8677
-36.648,147.8771
-36.6405,147.8634
-36.6421,147.852
-36.6314,147.8617
-36.6329,147.8501
-36.7736,146.7738
-36.7752,146.7616
-36.7768,146.7489
-36.6223,147.8597
-36.6238,147.8481
-36.6254,147.8366
-36.7658,146.7599
-36.7674,146.7473
-36.6148,147.8462
-36.6163,147.8348
-36.6178,147.8237
-36.6056,147.8444
-36.5965,147.8426
-36.5879,147.846
-36.5343,148.0332
-36.5653,147.8058
-36.5668,147.7946
-36.5221,148.0538
-36.5237,148.0424
-36.5562,147.8041
-36.5577,147.7928
-36.513,148.0518
-36.5146,148.0403
-36.5471,147.8022
-36.5486,147.7909
-36.5502,147.7793
-36.5395,147.7889
-36.5411,147.7774
-36.5426,147.7658
-36.5442,147.7542
-36.5335,147.7639
-36.5351,147.7523
-36.5366,147.7407
-36.5183,147.8076
-36.5244,147.7619
-36.526,147.7504
-36.5275,147.7387
-36.5291,147.7274
-36.5306,147.7159
-36.5077,147.8168
-36.5092,147.8057
-36.5153,147.7598
-36.5169,147.7483
-36.5184,147.7369
-36.5199,147.7256
-36.5215,147.7141
-36.5063,147.7759
-36.5079,147.7644
-36.5094,147.7529
-36.511,147.7415
-36.5125,147.7302
-36.5141,147.7188
-36.5156,147.7073
-36.4941,147.797
-36.4956,147.7855
-36.4972,147.7739
-36.4987,147.7626
-36.5003,147.7512
-36.5019,147.7397
-36.5034,147.7283
-36.5049,147.717
-36.5065,147.7056
-36.4865,147.7835
-36.4881,147.7721
-36.4896,147.7608
-36.4912,147.7493
-36.4943,147.7265
-36.4973,147.704
-36.4989,147.6924
-36.7636,145.5981
-36.7653,145.584
-36.479,147.7702
-36.4805,147.7589
-36.4821,147.7474
-36.4836,147.736
-36.4851,147.7247
-36.7538,145.596
-36.4699,147.7683
-36.4714,147.757
-36.4729,147.7456
-36.4745,147.7341
-36.476,147.7229
-36.4775,147.7117
-36.4345,147.9594
-36.4592,147.7779
-36.4607,147.7664
-36.4623,147.7551
-36.4638,147.7438
-36.4653,147.7324
-36.4669,147.7211
-36.4286,147.9346
-36.4301,147.9234
-36.4332,147.9008
-36.4347,147.8894
-36.4485,147.7875
-36.4501,147.776
-36.4516,147.7646
-36.4532,147.7531
-36.4547,147.7417
-36.4562,147.7304
-36.4195,147.9327
-36.421,147.9213
-36.4241,147.8989
-36.4256,147.8876
-36.4395,147.7854
-36.441,147.7739
-36.4426,147.7625
-36.4441,147.751
-36.4456,147.7396
-36.4471,147.7284
-36.4165,147.8856
-36.4319,147.7718
-36.4335,147.7603
-36.435,147.749
-36.4365,147.7378
-36.438,147.7266
-36.4228,147.7697
-36.4244,147.7584
-36.4259,147.7472
-36.4289,147.7246
-36.4159,147.7617
-36.4174,147.7505
-36.4189,147.7393
-36.4098,147.7375
-36.4114,147.7261
-36.3576,147.9826
-36.3778,147.8353
-36.3687,147.8334
-36.2879,147.9622
-36.2895,147.9509
-36.2788,147.9603
-36.2804,147.9489
-36.3022,147.7209
-36.2915,147.7303
-36.2931,147.7189
-36.284,147.7169
-36.2764,147.7034
-36.2779,147.6922
-36.2673,147.7016
-36.2688,147.6901
-36.2704,147.6789
-36.2582,147.6997
-36.2597,147.6882
-36.2612,147.677
-36.2491,147.6976
-36.2506,147.6863
-36.2521,147.6751
-36.6502,144.3242
-36.2437,147.6783
-36.6451,144.3166
-36.137,147.9119
-36.1279,147.9101
-36.1647,147.6382
-36.1202,147.9143
-36.1217,147.9032
-36.1233,147.892
-36.1248,147.8806
-36.1573,147.6429
-36.1589,147.6316
-36.1604,147.6203
-36.1096,147.9236
-36.1111,147.9124
-36.1126,147.9012
-36.1142,147.89
-36.1158,147.8786
-36.1174,147.8672
-36.1482,147.6411
-36.1497,147.6297
-36.1513,147.6185
-36.1005,147.9216
-36.102,147.9104
-36.1036,147.8993
-36.1051,147.888
-36.1067,147.8766
-36.1083,147.8652
-36.1421,147.6167
-36.093,147.9085
-36.0945,147.8973
-36.0961,147.8859
-36.0976,147.8746
-36.0992,147.8632
-36.0839,147.9065
-36.0854,147.8954
-36.087,147.8839
-36.078,147.8818
-36.1102,147.575
-36.0613,147.867
-36.0628,147.8557
-36.0644,147.8445
-36.098,147.5959
-36.0996,147.5845
-36.1011,147.573
-36.0507,147.8762
-36.0522,147.8651
-36.0538,147.8538
-36.0553,147.8425
-36.0568,147.8314
-36.0889,147.5939
-36.0905,147.5825
-36.092,147.5709
-36.0462,147.8407
-36.0477,147.8295
-36.0798,147.5919
-36.0813,147.5806
-36.0829,147.569
-36.0844,147.5574
-36.0375,147.844
-36.039,147.8329
-36.0284,147.8422
-37.7262,149.0552
-37.6735,149.1797
-37.6731,149.173
-37.6458,149.1154
-37.6505,149.0932
-37.6329,148.991
-37.665,148.8394
-37.6696,148.8176
-37.6161,149.009
-37.6208,148.9869
-37.6392,148.9003
-37.6473,148.7412
-37.6518,148.7198
-37.6151,149.003
-37.6566,148.7392
-37.4698,149.1937
-37.4226,149.3496
-37.4527,149.2115
-37.4574,149.1898
-37.4363,149.3473
-37.4654,149.209
-37.47,149.1874
-37.4188,149.3667
-37.4239,149.343
-37.453,149.2052
-37.3734,149.4536
-37.4007,149.0179
-37.3956,149.0335
-37.3701,149.0927
-37.3747,149.0706
-37.3792,149.0492
-37.3833,149.0298
-37.3132,149.298
-37.3182,149.2745
-37.3232,149.251
-37.3426,149.16
-37.3622,149.0678
-37.3666,149.0468
-37.3711,149.0258
-37.2957,149.3173
-37.3009,149.2931
-37.4717,148.4827
-37.3471,149.0152
-37.3524,148.99
-37.4556,148.4997
-37.4601,148.4777
-37.3302,149.0327
-37.3351,149.0097
-37.4482,148.4745
-37.3186,149.0258
-37.432,148.4915
-37.4362,148.4713
-37.33,149.025
-37.3346,149.0029
-37.3133,149.0422
-37.3182,149.0186
-37.4242,148.5046
-37.4284,148.4842
-37.3334,148.0909
-37.0445,148.0455
-37.0514,148.0407
-37.0396,148.038
-37.2697,146.5638
-37.2451,146.5746
-37.0462,147.0563
-37.0498,147.038
-37.0529,147.0216
-37.0564,147.0032
-37.0597,146.986
-36.913,146.9032
-36.9021,146.8999
-36.9105,146.9139
-36.9134,146.8984
-36.8993,146.9121
-36.8982,146.8572
-36.9018,146.8383
-36.6256,148.1148
-36.6296,148.0954
-36.6335,148.0764
-36.6378,148.0552
-36.6423,148.0332
-36.6113,148.0016
-36.834,146.7052
-36.8232,146.7015
-36.8263,146.6855
-36.8153,146.6828
-36.8014,146.6958
-36.8044,146.6803
-36.4461,147.8962
-36.3669,147.8266
-36.3755,147.7845
-36.3796,147.7645
-36.3638,147.7811
-36.3704,147.7774
-36.3545,147.7951
-36.3585,147.775
-36.1599,147.9856
-36.1432,147.6107
-36.095,147.5698
-36.024,147.799
-36.0041,147.8349
-36.0084,147.8139
-36.0122,147.7952
-36.1385,147.6128
-36.2216,147.6789
-36.6155,147.9858
-36.6175,147.9975
-36.5941,147.8042
-37.2505,149.2486
-37.2524,149.2603
-37.2543,149.2722
-37.2504,149.1888
-37.2523,149.2003
-37.2541,149.2117
-37.2559,149.2232
-37.2615,149.2581
-37.2634,149.2698
-37.2595,149.1864
-37.2614,149.198
-37.2632,149.2094
-37.2649,149.1605
-37.2668,149.1725
-37.2687,149.1842
-37.2705,149.1956
-37.2723,149.207
-37.289,149.3115
-37.2908,149.323
-37.2759,149.1702
-37.2778,149.1819
-37.2796,149.1933
-37.2814,149.2047
-37.2981,149.3092
-37.285,149.1679
-37.2869,149.1795
-37.2888,149.1911
-37.2906,149.2025
-37.3054,149.2953
-37.3072,149.307
-37.2904,149.1418
-37.2923,149.1536
-37.2941,149.1654
-37.296,149.1772
-37.2979,149.1888
-37.2997,149.2001
-37.3126,149.2816
-37.3145,149.2931
-37.2995,149.1395
-37.3014,149.1512
-37.3033,149.1632
-37.3052,149.1749
-37.307,149.1864
-37.3088,149.1978
-37.3125,149.221
-37.3144,149.233
-37.3199,149.2678
-37.3218,149.2793
-37.3236,149.2909
-37.3527,149.4754
-37.3545,149.4868
-37.3563,149.4983
-37.3581,149.5098
-37.3599,149.5213
-37.3068,149.1257
-37.3087,149.1372
-37.3105,149.1489
-37.3143,149.1723
-37.3161,149.184
-37.318,149.1955
-37.3216,149.2187
-37.3235,149.2306
-37.3254,149.2422
-37.3272,149.2538
-37.329,149.2655
-37.3309,149.277
-37.36,149.4616
-37.3618,149.4731
-37.3636,149.4845
-37.3654,149.496
-37.3672,149.5076
-37.3689,149.519
-37.3707,149.5306
-37.2495,148.7106
-37.316,149.1235
